Id,CustomerLocationId,MarketplaceDistributorId,Code,CreatedDate,ModifiedDate,Deleted,DeletedDate,DeletedUser,borrado
"3,313","83,842",24,1081,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,314","85,182",36,2349,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,315","88,408",45,10550,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,316","88,765",11,4692,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,317","89,793",10,1116,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,318","87,555",44,106038,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,319","85,373",45,19236,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,320","83,176",44,105934,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,236","88,909",18,5998,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,290","83,467",45,25458,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,321","86,564",45,27861,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,322","87,636",36,5771,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,323","82,944",34,1070,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,324","88,180",11,8655,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,325","90,250",34,5566,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,326","87,459",45,12062,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,327","90,211",34,5256,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,328","85,927",18,5058,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,329","85,084",11,4625,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,330","83,615",34,1955,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,331","84,809",42,2668,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,332","90,021",42,2188,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,333","85,418",24,4287,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,334","90,253",11,12870,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,335","82,770",34,2989,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,336","89,879",12,9165701,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,337","85,761",36,4098,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,338","88,842",45,10776,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,339","83,382",11,30437,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,340","88,870",34,2540,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,341","87,311",24,3731,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,343","83,760",11,106839,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,344","88,749",43,6076,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,345","82,431",12,486819,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,346","87,522",45,27963,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,347","88,748",43,6068,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,348","87,039",22,103261,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,349","89,537",45,23121,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,350","88,753",43,6227,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,351","85,850",42,2969,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,352","85,387",36,1837,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,353","89,331",11,4436,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,354","89,077",11,9668,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,355","82,120",25,208459,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,358","83,264",12,8803901,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,359","84,083",25,251217,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,360","85,350",36,3726,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,361","88,810",45,14414,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,362","88,288",18,4996,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,363","82,439",11,109452,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,364","88,285",18,4996,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,365","82,111",25,171034,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,366","89,515",45,23077,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,367","83,273",25,212220,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,368","88,006",10,291,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,370","90,597",10,1323,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,371","84,568",45,26907,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,372","87,491",25,251203,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,373","83,937",12,598701,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,374","88,823",34,2583,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,375","85,943",36,1593,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,376","87,485",44,103833,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,377","82,439",12,486822,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,378","89,358",45,36526,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,379","89,352",45,28248,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,380","89,353",45,28124,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,381","89,357",45,12067,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,382","90,295",45,36355,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,383","89,350",45,27242,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,384","88,116",45,28253,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,385","89,355",45,35943,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,386","89,349",45,35942,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,387","89,347",45,35941,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,389","87,385",45,36395,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,390","84,047",24,4183,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,391","90,185",11,10648,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,392","88,008",11,644,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,393","89,360",45,36538,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,394","89,356",45,12554,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,395","88,117",45,10556,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,396","89,296",45,20346,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,397","82,439",42,3176,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,398","89,346",45,18270,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,399","87,145",45,19024,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,400","82,113",25,202770,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,401","85,463",36,1853,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,402","89,424",43,4732,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,403","89,134",45,17940,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,406","81,891",11,105204,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,407","89,487",45,22614,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,408","90,140",45,35512,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,388","89,351",45,10558,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,409","89,186",45,19940,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,412","90,556",45,26967,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,413","83,913",25,251150,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,414","82,880",45,21622,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,415","82,880",12,6711601,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,416","86,156",36,1372,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,417","82,562",12,6137201,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,418","89,057",35,14751,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,419","82,894",18,556,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,420","89,372",45,21189,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,423","84,892",18,634,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,424","89,844",45,27281,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,425","89,232",45,19781,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,426","89,705",44,200844,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,427","88,191",34,3723,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,428","89,081",43,5183,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,429","89,540",24,3353,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,430","88,635",11,151820,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,431","82,454",18,441,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,432","89,415",45,22272,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,433","89,890",10,Z1098,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,434","89,376",11,108248,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,435","86,026",10,1067,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,436","86,681",42,2819,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,437","90,150",45,35170,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,438","87,233",36,2269,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,439","84,474",36,4121,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,440","83,035",25,208489,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,441","84,583",42,495,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,442","85,745",36,1435,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,443","87,118",45,36139,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,444","82,375",45,12494,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,445","82,403",25,200399,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,446","87,657",44,106037,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,447","90,263",42,3565,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,448","87,789",42,3561,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,449","89,383",45,21304,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,450","90,592",42,284,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,451","87,042",42,3401,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,452","82,936",42,3154,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,453","90,593",42,3539,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,454","90,264",45,36115,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,455","83,600",18,2844,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,456","90,079",42,3509,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,457","87,043",42,3485,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,458","82,935",42,3330,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,459","90,078",42,2533,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,460","85,831",18,1642,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,461","86,775",45,21454,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,462","89,663",45,26710,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,463","87,702",44,106113,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,464","90,163",45,28113,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,465","85,749",36,762,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,466","88,156",42,320,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,467","81,708",45,21803,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,468","88,737",45,24792,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,469","89,670",18,5052,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,470","85,460",22,100835,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,471","82,842",36,2792,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,472","85,458",18,2586,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,473","86,433",34,397,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,476","88,040",11,9801,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,477","89,261",45,24625,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,478","88,371",42,1760,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,479","88,745",12,5849101,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,481","81,785",45,35291,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,482","88,477",45,13805,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,483","83,683",18,3064,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,484","87,592",18,5406,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,485","90,510",45,18311,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,486","87,631",12,100699,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,487","85,349",36,1710,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,488","88,479",45,13813,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,489","86,005",10,L1363,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,490","87,204",34,5570,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,491","81,822",22,100179,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,492","87,865",11,111158,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,493","86,649",44,105679,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,494","83,885",25,250603,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,496","86,310",45,19238,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,495","83,315",44,200660,"August 1, 2025, 11:23 AM","November 17, 2025, 12:55 AM",,"January 1, 2000, 12:00 AM",,0
"3,497","87,665",11,4765,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,499","88,147",45,30124,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,500","88,812",45,25371,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,501","89,235",45,20153,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,502","89,438",45,38012,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,503","84,450",45,32079,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,504","82,278",25,208299,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,505","89,562",34,4227,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,507","88,704",42,1748,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,508","86,189",11,151176,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,509","87,912",43,4880,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,510","90,159",45,34442,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,511","83,044",44,105973,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,512","87,267",22,105432,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,514","84,708",36,5736,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,515","88,549",42,2228,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,516","86,069",36,307,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,517","88,494",10,Z476,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,518","86,247",34,1150,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,519","88,881",45,11217,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,520","88,472",18,4731,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,521","86,982",11,107297,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,522","88,944",10,478,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,523","89,044",24,1518,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,524","86,040",45,15010,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
"3,525","82,277",25,208937,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,0
