ID,SalesPersonId,CustomerLocationId,RouteCode,CreatedDate,ModifiedDate,Deleted,DeletedDate,DeletedUser
1593208,437,82078,118,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593254,232,82119,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593255,401,82119,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615818,299,101303,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1438079,302,100629,1510,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1438087,302,100643,1510,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1438094,400,100653,1111,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1615819,299,101304,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1438105,405,100683,712,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1593323,437,82204,118,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615820,299,100380,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593340,298,82224,1712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593350,400,82234,1111,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1438140,400,100704,1111,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1615821,299,81995,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593423,317,82299,120,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593432,232,82307,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593433,401,82307,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593443,405,82315,712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
4183,276,10108,4,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
1593450,232,82325,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593451,401,82325,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1438155,317,100711,120,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1615822,299,101305,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1615823,299,101306,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593478,6,82356,715,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615824,299,101307,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
4191,274,10110,3,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
1593488,232,82364,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593489,401,82364,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615825,299,101308,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1615826,299,101310,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1438178,6,100727,715,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1593665,405,82561,712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593676,302,82572,1510,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593726,298,82633,1712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1438190,317,100735,120,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1615827,299,101309,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593910,405,82839,712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593921,6,82847,715,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615828,299,82148,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1615829,299,82205,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593935,564,82866,1112,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593947,405,82878,712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615830,299,100347,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593958,317,82886,120,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593968,400,82899,1111,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615832,299,82278,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593980,317,82908,120,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593994,400,82921,1111,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1594002,405,82929,712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1594015,437,82944,118,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1438201,298,89945,1712,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1615834,299,90466,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1438214,556,87272,1310,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1594023,317,82950,120,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1594159,437,83126,118,"February 3, 2026, 3:45 PM","February 3, 2026, 3:45 PM",,"January 1, 2000, 12:00 AM",
1594168,557,83138,311,"February 3, 2026, 3:45 PM","February 3, 2026, 3:45 PM",,"January 1, 2000, 12:00 AM",
1438215,563,87272,TMARKETER,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1615836,299,100360,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593011,6,81867,715,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
4226,280,10226,8,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
4227,233,10244,1,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
1615837,299,82495,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593028,232,81880,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1438030,302,100576,1510,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1593029,401,81880,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593039,230,81892,112,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593040,295,81892,112,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593049,6,81904,715,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593060,400,81916,1111,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615848,299,100255,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
4241,244,10258,2,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
1438037,302,100584,1510,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1438045,302,100594,1510,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1615849,299,100278,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1615850,299,90449,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1615851,299,100292,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1615852,299,100320,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1438053,302,100601,1510,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1593069,232,81926,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593070,401,81926,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
4263,244,10308,2,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
1615853,299,82768,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1438065,302,100616,1510,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1438080,302,100630,1510,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1615854,299,82770,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1438088,302,100645,1510,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1438095,400,100654,1111,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1438106,437,100685,118,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1438111,232,100688,714,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1438112,401,100688,714,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1593079,317,81939,120,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615855,299,82824,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1442847,437,90528,118,"January 16, 2026, 4:58 PM","January 16, 2026, 4:58 PM",,"January 1, 2000, 12:00 AM",
1438117,317,100691,120,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1593262,317,82125,120,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1438131,400,100698,1111,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1593274,302,82138,1510,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593294,298,82169,1712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
4290,277,7213,5,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
4291,277,7825,5,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
1593458,400,82332,1111,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593473,232,82354,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1442848,435,90528,415,"January 16, 2026, 4:58 PM","January 16, 2026, 4:58 PM",,"January 1, 2000, 12:00 AM",
1593474,401,82354,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593485,232,82361,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593486,401,82361,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593497,6,82371,715,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593508,428,82380,114,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593517,557,82390,311,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593535,298,82408,1712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1442851,405,90575,712,"January 16, 2026, 4:58 PM","January 16, 2026, 4:58 PM",,"January 1, 2000, 12:00 AM",
1593555,400,82436,1111,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
4311,234,7707,10,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
4312,233,7527,1,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
4313,276,8229,4,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
1593014,229,81868,1711,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615856,299,90416,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593015,440,81868,1711,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593174,437,82030,118,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615857,299,82923,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593190,302,82049,1510,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593195,405,82057,712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593263,298,82126,1712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1438040,302,100587,1510,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1615858,299,82967,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1615859,299,101441,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1615873,299,83080,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593286,437,82159,118,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593295,405,82170,712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615874,299,101471,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593414,228,82294,713,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1442818,405,90041,712,"January 16, 2026, 4:58 PM","January 16, 2026, 4:58 PM",,"January 1, 2000, 12:00 AM",
1593415,296,82294,713,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615875,299,101298,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1615876,299,101324,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1615877,299,101327,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1615878,299,101426,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1615879,299,83232,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593500,400,82372,1111,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615880,299,101496,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593509,405,82381,712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615881,299,101490,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1438056,228,100605,713,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1615882,299,83443,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1438057,296,100605,713,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
4344,244,7687,2,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
4345,276,7938,4,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
1615883,299,83604,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1442835,446,90362,414,"January 16, 2026, 4:58 PM","January 16, 2026, 4:58 PM",,"January 1, 2000, 12:00 AM",
1615884,299,90450,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1438076,302,100626,1510,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1593529,405,82400,712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1438083,302,100637,1510,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1615885,299,101442,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593604,400,82497,1111,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1438091,302,100649,1510,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1593612,405,82511,712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593624,232,82522,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1438115,437,100690,118,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1593625,401,82522,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593626,421,82522,802,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593634,230,82531,112,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593635,295,82531,112,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593648,232,82545,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593649,401,82545,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593660,232,82556,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593661,401,82556,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593670,405,82567,712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593785,229,82699,1711,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593786,440,82699,1711,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593795,400,82708,1111,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615900,299,83738,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
4371,278,7617,6,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
4372,233,7634,1,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
4373,244,7639,2,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
4374,277,7744,5,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
4375,234,7975,10,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
4376,279,7871,7,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
4377,233,7167,1,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
4378,277,8187,5,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
4379,280,7109,8,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
1593887,446,82819,414,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1438153,317,100710,120,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1615901,299,101548,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1615902,299,90452,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1594057,405,82987,712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1594074,405,83007,712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1594085,405,83031,712,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1594096,437,83040,118,"February 3, 2026, 3:45 PM","February 3, 2026, 3:45 PM",,"January 1, 2000, 12:00 AM",
1594109,557,83061,311,"February 3, 2026, 3:45 PM","February 3, 2026, 3:45 PM",,"January 1, 2000, 12:00 AM",
1594119,405,83074,712,"February 3, 2026, 3:45 PM","February 3, 2026, 3:45 PM",,"January 1, 2000, 12:00 AM",
4390,274,6791,3,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
1594128,298,83086,1712,"February 3, 2026, 3:45 PM","February 3, 2026, 3:45 PM",,"January 1, 2000, 12:00 AM",
1594136,437,83097,118,"February 3, 2026, 3:45 PM","February 3, 2026, 3:45 PM",,"January 1, 2000, 12:00 AM",
1594144,405,83106,712,"February 3, 2026, 3:45 PM","February 3, 2026, 3:45 PM",,"January 1, 2000, 12:00 AM",
1615903,299,83859,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1438177,317,100726,120,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1594186,579,83164,411,"February 3, 2026, 3:45 PM","February 3, 2026, 3:45 PM",,"January 1, 2000, 12:00 AM",
1594193,302,83172,1510,"February 3, 2026, 3:45 PM","February 3, 2026, 3:45 PM",,"January 1, 2000, 12:00 AM",
1615904,299,90540,120,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1442885,563,83214,TMARKETER,"January 16, 2026, 4:58 PM","January 16, 2026, 4:58 PM",,"January 1, 2000, 12:00 AM",
1593019,6,81872,715,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615861,300,85463,715,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1442819,400,90079,1111,"January 16, 2026, 4:58 PM","January 16, 2026, 4:58 PM",,"January 1, 2000, 12:00 AM",
1615862,300,85523,715,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1615863,300,85545,715,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1615864,300,85540,715,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
4407,233,7077,1,"August 7, 2025, 4:43 PM","August 7, 2025, 4:43 PM",,"January 1, 2000, 12:00 AM",
1593051,232,81905,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1593052,401,81905,714,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615865,300,85667,715,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1438066,405,100617,712,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1593061,302,81917,1510,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1438074,302,100624,1510,"January 16, 2026, 12:14 PM","January 16, 2026, 12:14 PM",,"January 1, 2000, 12:00 AM",
1615866,300,85729,715,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1615867,300,85745,715,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
1593081,317,81940,120,"February 3, 2026, 3:44 PM","February 3, 2026, 3:44 PM",,"January 1, 2000, 12:00 AM",
1615868,300,85843,715,"February 5, 2026, 6:35 AM","February 5, 2026, 6:35 AM",,"January 1, 2000, 12:00 AM",
